Pixel;Row;Round Correction Value Signed;Round Correction Value Unsigned;Ceil Correction Value;Floor Correction Value;Float Correction Value
1991;3;3;3;-1;-2;-1.272722226266449
1990;0;5;5;2;1;1.2740533944374413
1989;2;3;3;0;-1;-0.5101538916872013
1988;1;5;5;1;0;0.5106864922557683
1987;3;3;3;-1;-2;-1.2780478987329822
1986;0;5;5;2;1;1.2793797335299786
1985;2;3;3;0;-1;-0.5122846940246912
1984;1;5;5;1;0;0.5128175613438142
1983;3;3;3;-1;-2;-1.2833762384547214
1982;0;5;5;2;1;1.2847087403786155
1981;2;3;3;0;-1;-0.5144165636650229
1980;1;5;5;1;0;0.5149496979351529
1979;3;3;3;-1;-2;-1.2887072474359442
1978;0;5;5;2;1;1.2900404169881163
1977;2;3;3;0;-1;-0.5165495014102994
1976;1;5;5;1;0;0.5170829028320885
1975;3;3;3;-1;-2;-1.294040927682925
1974;0;5;5;2;1;1.2953747653652457
1973;2;3;3;0;-1;-0.5186835080634342
1972;1;5;5;1;0;0.5192171768377367
1971;3;3;3;-1;-2;-1.2993772812039381
1970;0;5;5;2;1;1.3007117875188001
1969;2;3;3;0;-1;-0.5208185844281399
1968;1;5;5;1;0;0.5213525207560128
1967;3;3;3;-1;-2;-1.3047163100092867
1966;0;5;5;2;1;1.306051485459573
1965;2;3;3;0;-1;-0.5229547313089409
1964;1;5;5;1;0;0.5234889353916383
1963;3;3;3;-1;-2;-1.3100580161112738
1962;0;5;5;2;1;1.3113938612003864
1961;2;3;3;0;-1;-0.5250919495111663
1960;1;5;5;1;0;0.5256264215501467
1959;3;3;3;-1;-2;-1.3154024015242456
1958;0;5;5;2;1;1.3167389167560728
1957;2;3;3;0;-1;-0.5272302398409501
1956;1;5;5;1;0;0.5277649800378725
1955;3;3;3;-1;-2;-1.320749468264541
1954;0;5;5;2;1;1.3220866541434901
1953;2;3;3;0;-1;-0.5293696031052413
1952;1;5;5;1;0;0.529904611661971
1951;3;3;3;-1;-2;-1.3260992183505387
1950;0;5;5;2;1;1.3274370753815283
1949;2;3;3;0;-1;-0.5315100401117903
1948;1;5;5;1;0;0.5320453172303932
1947;3;3;3;-1;-2;-1.3314516538026488
1946;0;5;5;2;1;1.3327901824910917
1945;2;3;3;0;-1;-0.5336515516691698
1944;1;5;5;1;0;0.5341870975519125
1943;3;3;3;-1;-2;-1.3368067766432965
1942;0;5;5;2;1;1.3381459774951132
1941;2;3;3;0;-1;-0.5357941385867537
1940;1;5;5;1;0;0.536329953436109
1939;3;3;3;-1;-2;-1.3421645888969422
1938;0;5;5;2;1;1.3435044624185721
1937;2;3;3;0;-1;-0.5379378016747367
1936;1;5;5;1;0;0.5384738856933797
1935;3;3;3;-1;-2;-1.3475250925900895
1934;0;5;5;2;1;1.3488656392884693
1933;2;3;3;0;-1;-0.5400825417441251
1932;1;5;5;1;0;0.5406188951349336
1931;3;3;3;-1;-2;-1.3528882897512666
1930;0;5;5;2;1;1.3542295101338553
1929;2;3;3;0;-1;-0.542228359606737
1928;1;5;5;1;0;0.5427649825727929
1927;3;3;3;-1;-2;-1.358254182411045
1926;0;5;5;2;1;1.3595960769858024
1925;2;3;3;0;-1;-0.5443752560752095
1924;1;5;5;1;0;0.5449121488198028
1923;3;3;3;-1;-2;-1.3636227726020422
1922;0;5;5;2;1;1.3649653418774363
1921;2;3;3;0;-1;-0.5465232319629987
1920;1;5;5;1;0;0.5470603946896198
1919;3;3;3;-1;-2;-1.3689940623589152
1918;0;5;5;2;1;1.3703373068439326
1917;2;3;3;0;-1;-0.5486722880843775
1916;1;5;5;1;0;0.5492097209967213
1915;3;3;3;-1;-2;-1.3743680537183671
1914;0;5;5;2;1;1.3757119739225026
1913;2;3;3;0;-1;-0.5508224252544363
1912;1;5;5;1;0;0.5513601285564036
1911;3;3;3;-1;-2;-1.3797447487191512
1910;0;5;5;2;1;1.3810893451524215
1909;2;3;3;0;-1;-0.5529736442890876
1908;1;5;5;1;0;0.5535116181847854
1907;3;3;3;-1;-2;-1.385124149402074
1906;0;5;5;2;1;1.3864694225749936
1905;2;3;3;0;-1;-0.555125946005063
1904;1;5;5;1;0;0.5556641906988027
1903;3;3;3;-1;-2;-1.390506257810003
1902;0;5;5;2;1;1.3918522082336082
1901;2;3;3;0;-1;-0.5572793312199185
1900;1;5;5;1;0;0.5578178469162189
1899;3;3;3;-1;-2;-1.3958910759878478
1898;0;5;5;2;1;1.3972377041736905
1897;2;3;3;0;-1;-0.5594338007520339
1896;1;5;5;1;0;0.5599725876556185
1895;3;3;3;-1;-2;-1.4012786059825864
1894;0;5;5;2;1;1.4026259124427334
1893;2;3;3;0;-1;-0.5615893554206135
1892;1;5;5;1;0;0.5621284137364082
1891;3;3;3;-1;-2;-1.4066688498432605
1890;0;5;5;2;1;1.4080168350902937
1889;2;3;3;0;-1;-0.5637459960456823
1888;1;5;5;1;0;0.5642853259788279
1887;3;3;3;-1;-2;-1.4120618096209618
1886;0;5;5;2;1;1.4134104741679927
1885;2;3;3;0;-1;-0.5659037234480984
1884;1;5;5;1;0;0.5664433252039363
1883;3;3;3;-1;-2;-1.417457487368889
1882;0;5;5;2;1;1.4188068317295155
1881;2;3;3;0;-1;-0.5680625384495439
1880;1;5;5;1;0;0.5686024122336217
1879;3;3;3;-1;-2;-1.422855885142262
1878;0;5;5;2;1;1.4242059098306257
1877;2;3;3;0;-1;-0.5702224418725272
1876;1;5;5;1;0;0.5707625878906075
1875;3;3;3;-1;-2;-1.4282570049983967
1874;0;5;5;2;1;1.429607710529151
1873;2;3;3;0;-1;-0.5723834345403933
1872;1;5;5;1;0;0.5729238529984357
1871;3;3;3;-1;-2;-1.4336608489966949
1870;0;5;5;2;1;1.4350122358850115
1869;2;3;3;0;-1;-0.5745455172773113
1868;1;5;5;1;0;0.5750862083814905
1867;3;3;3;-1;-2;-1.4390674191986115
1866;0;5;5;2;1;1.440419487960181
1865;2;3;3;0;-1;-0.5767086909082817
1864;1;5;5;1;0;0.5772496548649819
1863;3;3;3;-1;-2;-1.4444767176677011
1862;0;5;5;2;1;1.44582946881874
1861;2;3;3;0;-1;-0.5788729562591453
1860;1;5;5;1;0;0.5794141932749515
1859;3;3;3;-1;-2;-1.4498887464695969
1858;0;5;5;2;1;1.4512421805268296
1857;2;3;3;0;-1;-0.5810383141565687
1856;1;5;5;1;0;0.581579824438279
1855;3;3;3;-1;-2;-1.4553035076720064
1854;0;5;5;2;1;1.4566576251526975
1853;2;3;3;0;-1;-0.5832047654280572
1852;1;5;5;1;0;0.5837465491826777
1851;3;3;3;-1;-2;-1.4607210033447444
1850;0;5;5;2;1;1.4620758047666733
1849;2;3;3;0;-1;-0.5853723109019491
1848;1;5;5;1;0;0.5859143683366987
1847;3;3;3;-1;-2;-1.4661412355597037
1846;0;5;5;2;1;1.4674967214411723
1845;2;3;3;0;-1;-0.5875409514074228
1844;1;5;5;1;0;0.5880832827297269
1843;3;3;3;-1;-2;-1.4715642063908803
1842;0;5;5;2;1;1.472920377250702
1841;2;3;3;0;-1;-0.5897106877744953
1840;1;5;5;1;0;0.590253293191985
1839;3;3;3;-1;-2;-1.4769899179143486
1838;0;5;5;2;1;1.478346774271884
1837;2;3;3;0;-1;-0.5918815208340185
1836;1;5;5;1;0;0.5924244005545418
1835;3;3;3;-1;-2;-1.4824183722083077
1834;0;5;5;2;1;1.483775914583422
1833;2;3;3;0;-1;-0.5940534514176896
1832;1;5;5;1;0;0.5945966056492971
1831;3;3;3;-1;-2;-1.4878495713530313
1830;0;5;5;2;1;1.4892078002661329
1829;2;3;3;0;-1;-0.596226480358041
1828;1;5;5;1;0;0.5967699093090015
1827;3;3;3;-1;-2;-1.4932835174309211
1826;0;5;5;2;1;1.4946424334029338
1825;2;3;3;0;-1;-0.5984006084884506
1824;1;5;5;1;0;0.5989443123672409
1823;3;3;3;-1;-2;-1.4987202125264716
1822;0;6;6;2;1;1.5000798160788484
1821;2;3;3;0;-1;-0.6005758366431415
1820;1;5;5;1;0;0.6011198156584481
1819;3;2;2;-1;-2;-1.5041596587262944
1818;0;6;6;2;1;1.5055199503810108
1817;2;3;3;0;-1;-0.6027521656571775
1816;1;5;5;1;0;0.6032964200178998
1815;3;2;2;-1;-2;-1.509601858119101
1814;0;6;6;2;1;1.5109628383986795
1813;2;3;3;0;-1;-0.6049295963664711
1812;1;5;5;1;0;0.6054741262817167
1811;3;2;2;-1;-2;-1.5150468127957346
1810;0;6;6;2;1;1.5164084822232056
1809;2;3;3;0;-1;-0.6071081296077789
1808;1;5;5;1;0;0.6076529352868718
1807;3;2;2;-1;-2;-1.5204945248491448
1806;0;6;6;2;1;1.521856883948086
1805;2;3;3;0;-1;-0.6092877662187064
1804;1;5;5;1;0;0.6098328478711803
1803;3;2;2;-1;-2;-1.525944996374406
1802;0;6;6;2;1;1.5273080456689136
1801;2;3;3;0;-1;-0.6114685070377082
1800;1;5;5;1;0;0.6120138648733064
1799;3;2;2;-1;-2;-1.5313982294687136
1798;0;6;6;2;1;1.5327619694834205
1797;2;3;3;0;-1;-0.6136503529040844
1796;1;5;5;1;0;0.6141959871327689
1795;3;2;2;-1;-2;-1.5368542262313873
1794;0;6;6;2;1;1.5382186574914556
1793;2;3;3;0;-1;-0.6158333046579934
1792;1;5;5;1;0;0.6163792154899337
1791;3;2;2;-1;-2;-1.5423129887638822
1790;0;6;6;2;1;1.543678111795007
1789;2;3;3;0;-1;-0.6180173631404386
1788;1;5;5;1;0;0.6185635507860212
1787;3;2;2;-1;-2;-1.5477745191697707
1786;0;6;6;2;1;1.5491403344981869
1785;2;3;3;0;-1;-0.6202025291932802
1784;1;5;5;1;0;0.6207489938631028
1783;3;2;2;-1;-2;-1.5532388195547853
1782;0;6;6;2;1;1.5546053277072431
1781;2;3;3;0;-1;-0.6223888036592324
1780;1;5;5;1;0;0.6229355455641059
1779;3;2;2;-1;-2;-1.5587058920267651
1778;0;6;6;2;1;1.5600730935305656
1777;2;3;3;0;-1;-0.6245761873818605
1776;1;5;5;1;0;0.6251232067328125
1775;3;2;2;-1;-2;-1.564175738695699
1774;0;6;6;2;1;1.5655436340786757
1773;2;3;3;0;-1;-0.6267646812055929
1772;1;5;5;1;0;0.6273119782138608
1771;3;2;2;-1;-2;-1.5696483616737247
1770;0;6;6;2;1;1.5710169514642445
1769;2;3;3;0;-1;-0.6289542859757109
1768;1;5;5;1;0;0.6295018608527503
1767;3;2;2;-1;-2;-1.5751237630751191
1766;0;6;6;2;1;1.576493047802085
1765;2;3;3;0;-1;-0.63114500253835
1764;1;5;5;1;0;0.6316928554958317
1763;3;2;2;-1;-2;-1.5806019450163014
1762;0;6;6;2;1;1.5819719252091637
1761;2;3;3;0;-1;-0.6333368317405164
1760;1;5;5;1;0;0.6338849629903223
1759;3;2;2;-1;-2;-1.586082909615861
1758;0;6;6;2;1;1.5874535858045924
1757;2;3;3;0;-1;-0.6355297744300668
1756;1;5;5;1;0;0.6360781841842993
1755;3;2;2;-1;-2;-1.5915666589945054
1754;0;6;6;2;1;1.5929380317096324
1753;2;3;3;0;-1;-0.6377238314557232
1752;1;5;5;1;0;0.6382725199266961
1751;3;2;2;-1;-2;-1.5970531952751372
1750;0;6;6;2;1;1.5984252650477089
1749;2;3;3;0;-1;-0.6399190036670728
1748;1;5;5;1;0;0.6404679710673165
1747;3;2;2;-1;-2;-1.6025425205827801
1746;0;6;6;2;1;1.6039152879443996
1745;2;3;3;0;-1;-0.6421152919145623
1744;1;5;5;1;0;0.6426645384568257
1743;3;2;2;-1;-2;-1.6080346370446499
1742;0;6;6;2;1;1.6094081025274534
1741;2;3;3;0;-1;-0.6443126970495054
1740;1;5;5;1;0;0.6448622229467507
1739;3;2;2;-1;-2;-1.6135295467901116
1738;0;6;6;2;1;1.6149037109267788
1737;2;3;3;0;-1;-0.646511219924081
1736;1;5;5;1;0;0.6470610253894922
1735;3;2;2;-1;-2;-1.619027251950687
1734;0;6;6;2;1;1.620402115274448
1733;2;3;3;0;-1;-0.6487108613913399
1732;1;5;5;1;0;0.649260946638309
1731;3;2;2;-1;-2;-1.6245277546600967
1730;0;6;6;2;1;1.6259033177046973
1729;2;3;3;0;-1;-0.650911622305193
1728;1;5;5;1;0;0.6514619875473375
1727;3;2;2;-1;-2;-1.6300310570541967
1726;0;6;6;2;1;1.6314073203539614
1725;2;3;3;0;-1;-0.6531135035204265
1724;1;5;5;1;0;0.6536641489715791
1723;3;2;2;-1;-2;-1.6355371612710456
1722;0;6;6;2;1;1.6369141253608213
1721;2;3;3;0;-1;-0.6553165058926957
1720;1;5;5;1;0;0.6558674317669038
1719;3;2;2;-1;-2;-1.6410460694508693
1718;0;6;6;2;1;1.6424237348660569
1717;2;3;3;0;-1;-0.6575206302785261
1716;1;5;5;1;0;0.6580718367900591
1715;3;2;2;-1;-2;-1.6465577837360748
1714;0;6;6;2;1;1.6479361510126118
1713;2;3;3;0;-1;-0.6597258775353172
1712;1;5;5;1;0;0.6602773648986631
1711;3;2;2;-1;-2;-1.652072306271247
1710;0;6;6;2;1;1.6534513759456289
1709;2;3;3;0;-1;-0.6619322485213441
1708;1;5;5;1;0;0.6624840169512041
1707;3;2;2;-1;-2;-1.6575896392031737
1706;0;6;6;2;1;1.6589694118124285
1705;2;3;3;0;-1;-0.6641397440957508
1704;1;5;5;1;0;0.6646917938070533
1703;3;2;2;-1;-2;-1.6631097846808025
1702;0;6;6;2;1;1.6644902607625163
1701;2;3;3;0;-1;-0.6663483651185658
1700;1;5;5;1;0;0.6669006963264508
1699;3;2;2;-1;-2;-1.6686327448553087
1698;0;6;6;2;1;1.6700139249476145
1697;2;3;3;0;-1;-0.6685581124506879
1696;1;5;5;1;0;0.6691107253705191
1695;3;2;2;-1;-2;-1.674158521880024
1694;0;6;6;2;1;1.6755404065216126
1693;2;3;3;0;-1;-0.6707689869538971
1692;1;5;5;1;0;0.671321881801255
1691;3;2;2;-1;-2;-1.6796871179105146
1690;0;6;6;2;1;1.6810697076405958
1689;2;3;3;0;-1;-0.6729809894908527
1688;1;5;5;1;0;0.6735341664815397
1687;3;2;2;-1;-2;-1.6852185351045144
1686;0;6;6;2;1;1.6866018304628838
1685;2;3;3;0;-1;-0.6751941209250916
1684;1;5;5;1;0;0.6757475802751323
1683;3;2;2;-1;-2;-1.6907527756219771
1682;0;6;6;2;1;1.6921367771489635
1681;2;3;3;0;-1;-0.6774083821210386
1680;1;5;5;1;0;0.6779621240466742
1679;3;2;2;-1;-2;-1.6962898416250596
1678;0;6;6;2;1;1.6976745498615493
1677;2;3;3;0;-1;-0.6796237739439963
1676;1;5;5;1;0;0.6801777986616919
1675;3;2;2;-1;-2;-1.7018297352781282
1674;0;6;6;2;1;1.7032151507655513
1673;2;3;3;0;-1;-0.68184029726015
1672;1;5;5;1;0;0.682394604986591
1671;3;2;2;-1;-2;-1.7073724587477557
1670;0;6;6;2;1;1.7087585820281035
1669;2;3;3;0;-1;-0.6840579529365751
1668;1;5;5;1;0;0.684612543888667
1667;3;2;2;-1;-2;-1.712918014202728
1666;0;6;6;2;1;1.7143048458185461
1665;2;3;3;0;-1;-0.6862767418412297
1664;1;5;5;1;0;0.6868316162361019
1663;3;2;2;-1;-2;-1.7184664038140518
1662;0;6;6;2;1;1.7198539443084435
1661;2;3;3;0;-1;-0.6884966648429582
1660;1;5;5;1;0;0.6890518228979605
1659;3;2;2;-1;-2;-1.7240176297549645
1658;0;6;6;2;1;1.7254058796715697
1657;2;3;3;0;-1;-0.6907177228114989
1656;1;5;5;1;0;0.6912731647442047
1655;3;2;2;-1;-2;-1.7295716942008923
1654;0;6;6;2;1;1.7309606540839404
1653;2;3;3;0;-1;-0.6929399166174726
1652;1;5;5;1;0;0.6934956426456775
1651;3;2;2;-1;-2;-1.7351285993295313
1650;0;6;6;2;1;1.7365182697237707
1649;2;3;3;0;-1;-0.6951632471323972
1648;1;5;5;1;0;0.6957192574741171
1647;3;2;2;-1;-2;-1.74068834732077
1646;0;6;6;2;1;1.7420787287715278
1645;2;3;3;0;-1;-0.6973877152286772
1644;1;5;5;1;0;0.6979440101021535
1643;3;2;2;-1;-2;-1.7462509403567417
1642;0;6;6;2;1;1.7476420334099032
1641;2;3;3;0;-1;-0.6996133217796121
1640;1;5;5;1;0;0.7001699014033118
1639;3;2;2;-1;-2;-1.7518163806218148
1638;0;6;6;2;1;1.7532081858238229
1637;2;3;3;0;-1;-0.701840067659397
1636;1;5;5;1;0;0.7023969322520038
1635;3;2;2;-1;-2;-1.7573846703025957
1634;0;6;6;2;1;1.7587771882004475
1633;2;3;3;0;-1;-0.7040679537431185
1632;1;5;5;1;0;0.7046251035235489
1631;3;2;2;-1;-2;-1.7629558115879185
1630;0;6;6;2;1;1.7643490427291795
1629;2;3;3;0;-1;-0.7062969809067656
1628;1;5;5;1;0;0.7068544160941546
1627;3;2;2;-1;-2;-1.768529806668873
1626;0;6;6;2;1;1.7699237516016595
1625;2;3;3;0;-1;-0.7085271500272174
1624;1;5;5;1;0;0.7090848708409272
1623;3;2;2;-1;-2;-1.7741066577387912
1622;0;6;6;2;1;1.7755013170117948
1621;2;3;3;0;-1;-0.7107584619822589
1620;1;5;5;1;0;0.7113164686418738
1619;3;2;2;-1;-2;-1.779686366993257
1618;0;6;6;2;1;1.7810817411557096
1617;2;3;3;0;-1;-0.7129909176505702
1616;1;5;5;1;0;0.713549210375902
1615;3;2;2;-1;-2;-1.785268936630093
1614;0;6;6;2;1;1.786665026231816
1613;2;3;3;0;-1;-0.7152245179117322
1612;1;5;5;1;0;0.71578309692282
1611;3;2;2;-1;-2;-1.7908543688493772
1610;0;6;6;2;1;1.7922511744407466
1609;2;3;3;0;-1;-0.7174592636462336
1608;1;5;5;1;0;0.718018129163335
1607;3;2;2;-1;-2;-1.7964426658534585
1606;0;6;6;2;1;1.7978401879854076
1605;2;3;3;0;-1;-0.7196951557354598
1604;1;5;5;1;0;0.7202543079790651
1603;3;2;2;-1;-2;-1.8020338298469412
1602;0;6;6;2;1;1.8034320690709684
1601;2;3;3;0;-1;-0.7219321950617026
1600;1;5;5;1;0;0.7224916342525276
1599;3;2;2;-1;-2;-1.807627863036675
1598;0;6;6;2;1;1.8090268199048545
1597;2;3;3;0;-1;-0.7241703825081629
1596;1;5;5;1;0;0.7247301088671474
1595;3;2;2;-1;-2;-1.8132247676318052
1594;0;6;6;2;1;1.814624442696772
1593;2;3;3;0;-1;-0.7264097189589425
1592;1;5;5;1;0;0.7269697327072553
1591;3;2;2;-1;-2;-1.8188245458437073
1590;0;6;6;2;1;1.8202249396586723
1589;2;3;3;0;-1;-0.728650205299056
1588;1;5;5;1;0;0.7292105066580916
1587;3;2;2;-1;-2;-1.8244271998860704
1586;0;6;6;2;1;1.825828313004802
1585;2;3;3;0;-1;-0.730891842414426
1584;1;5;5;1;0;0.731452431605808
1583;3;2;2;-1;-2;-1.8300327319748284
1582;0;6;6;2;1;1.831434564951664
1581;2;3;3;0;-1;-0.7331346311918825
1580;1;5;5;1;0;0.7336955084374619
1579;3;2;2;-1;-2;-1.8356411443282
1578;0;6;6;2;1;1.8370436977180518
1577;2;3;3;0;-1;-0.7353785725191742
1576;1;5;5;1;0;0.7359397380410257
1575;3;2;2;-1;-2;-1.8412524391666878
1574;0;6;6;2;1;1.8426557135250405
1573;2;3;3;0;-1;-0.7376236672849519
1572;1;5;5;1;0;0.7381851213053867
1571;3;2;2;-1;-2;-1.8468666187130722
1570;0;6;6;2;1;1.8482706145959824
1569;2;3;3;0;-1;-0.7398699163787885
1568;1;5;5;1;0;0.7404316591203415
1567;3;2;2;-1;-2;-1.8524836851924285
1566;0;6;6;2;1;1.8538884031565104
1565;2;3;3;0;-1;-0.74211732069117
1564;1;5;5;1;0;0.7426793523766033
1563;3;2;2;-1;-2;-1.8581036408321019
1562;0;6;6;2;1;1.8595090814345632
1561;2;3;3;0;-1;-0.744365881113497
1560;1;5;5;1;0;0.7449282019658074
1559;3;2;2;-1;-2;-1.8637264878617579
1558;0;6;6;2;1;1.8651326516603604
1557;2;3;3;0;-1;-0.7466155985380887
1556;1;5;5;1;0;0.747178208780495
1555;3;2;2;-1;-2;-1.8693522285133355
1554;0;6;6;2;1;1.8707591160664272
1553;2;3;3;0;-1;-0.7488664738581807
1552;1;5;5;1;0;0.7494293737141398
1551;3;2;2;-1;-2;-1.8749808650210689
1550;0;6;6;2;1;1.876388476887577
1549;2;3;3;0;-1;-0.7511185079679326
1548;1;5;5;1;0;0.7516816976611267
1547;3;2;2;-1;-2;-1.8806123996215156
1546;0;6;6;2;1;1.8820207363609285
1545;2;3;3;0;-1;-0.753371701762422
1544;1;5;5;1;0;0.7539351815167628
1543;3;2;2;-1;-2;-1.8862468345535142
1542;0;6;6;2;1;1.887655896725903
1541;2;3;3;0;-1;-0.7556260561376451
1540;1;5;5;1;0;0.7561898261772804
1539;3;2;2;-1;-2;-1.8918841720582158
1538;0;6;6;2;1;1.8932939602242307
1537;2;3;3;0;-1;-0.7578815719905307
1536;1;5;5;1;0;0.7584456325398321
1535;3;2;2;-1;-2;-1.8975244143790917
1534;0;6;6;2;1;1.8989349290999584
1533;2;3;3;0;-1;-0.7601382502189225
1532;1;5;5;1;0;0.7607026015024996
1531;3;2;2;-1;-2;-1.9031675637619117
1530;0;6;6;2;1;1.9045788055994457
1529;2;3;3;0;-1;-0.7623960917215964
1528;1;5;5;1;0;0.7629607339642828
1527;3;2;2;-1;-2;-1.9088136224547725
1526;0;6;6;2;1;1.9102255919713471
1525;2;3;3;0;-1;-0.7646550973982507
1524;1;5;5;1;0;0.7652200308251214
1523;3;2;2;-1;-2;-1.9144625927080732
1522;0;6;6;2;1;1.9158752904666656
1521;2;3;3;0;-1;-0.7669152681495142
1520;1;5;5;1;0;0.7674804929858698
1519;3;2;2;-1;-2;-1.9201144767745646
1518;0;6;6;2;1;1.9215279033387063
1517;2;3;3;0;-1;-0.7691766048769466
1516;1;5;5;1;0;0.7697421213483189
1515;3;2;2;-1;-2;-1.9257692769092891
1514;0;6;6;2;1;1.9271834328431154
1513;2;3;3;0;-1;-0.7714391084830314
1512;1;5;5;1;0;0.7720049168151917
1511;3;2;2;-1;-2;-1.9314269953696304
1510;0;6;6;2;1;1.9328418812378523
1509;2;3;3;0;-1;-0.7737027798711917
1508;1;5;5;1;0;0.7742688802901387
1507;3;2;2;-1;-2;-1.937087634415306
1506;0;6;6;2;1;1.9385032507832207
1505;2;3;3;0;-1;-0.7759676199457797
1504;1;5;5;1;0;0.7765340126777467
1503;3;2;2;-1;-2;-1.9427511963083646
1502;0;6;6;2;1;1.944167543741841
1501;2;3;3;0;-1;-0.7782336296120782
1500;1;5;5;1;0;0.7788003148835365
1499;3;2;2;-1;-2;-1.9484176833131954
1498;0;6;6;2;1;1.9498347623786998
1497;2;3;3;0;-1;-0.7805008097763135
1496;1;5;5;1;0;0.7810677878139618
1495;3;2;2;-1;-2;-1.9540870976965188
1494;0;6;6;2;1;1.955504908961089
1493;2;3;3;0;-1;-0.7827691613456409
1492;1;5;5;1;0;0.7833364323764158
1491;3;2;2;-1;-2;-1.9597594417273925
1490;0;6;6;2;1;1.961177985758674
1489;2;3;3;0;-1;-0.785038685228157
1488;1;5;5;1;0;0.7856062494792297
1487;3;2;2;-1;-2;-1.9654347176772475
1486;0;6;6;2;1;1.9668539950434543
1485;2;3;3;0;-1;-0.7873093823328983
1484;1;5;5;1;0;0.7878772400316727
1483;3;2;2;-1;-2;-1.9711129278198278
1482;0;6;6;2;1;1.9725329390897706
1481;2;3;3;0;-1;-0.7895812535698354
1480;1;5;5;1;0;0.7901494049439535
1479;3;2;2;-1;-2;-1.9767940744312575
1478;0;6;6;2;1;1.9782148201743297
1477;2;3;3;0;-1;-0.7918542998498879
1476;1;5;5;1;0;0.7924227451272241
1475;3;2;2;-1;-2;-1.9824781597899985
1474;0;6;6;2;1;1.9838996405761868
1473;2;3;3;0;-1;-0.794128522084911
1472;1;5;5;1;0;0.7946972614935817
1471;3;2;2;-1;-2;-1.9881651861768823
1470;0;6;6;2;1;1.9895874025767561
1469;2;3;3;0;-1;-0.7964039211877125
1468;1;5;5;1;0;0.7969729549560594
1467;3;2;2;-1;-2;-1.9938551558750923
1466;0;6;6;2;1;1.9952781084598215
1465;2;3;3;0;-1;-0.7986804980720343
1464;1;5;5;1;0;0.7992498264286461
1463;3;2;2;-1;-2;-1.9995480711701745
1462;0;6;6;3;2;2.000971760511522
1461;2;3;3;0;-1;-0.8009582536525706
1460;1;5;5;1;0;0.8015278768262704
1459;3;2;2;-2;-3;-2.005243934350055
1458;0;6;6;3;2;2.0066683610203597
1457;2;3;3;0;-1;-0.8032371888449656
1456;1;5;5;1;0;0.8038071070648076
1455;3;2;2;-2;-3;-2.010942747705016
1454;0;6;6;3;2;2.0123679122772273
1453;2;3;3;0;-1;-0.8055173045658055
1452;1;5;5;1;0;0.8060875180610871
1451;3;2;2;-2;-3;-2.0166445135277122
1450;0;6;6;3;2;2.0180704165753696
1449;2;3;3;0;-1;-0.80779860173263
1448;1;5;5;1;0;0.8083691107328868
1447;3;2;2;-2;-3;-2.0223492341131966
1446;0;6;6;3;2;2.023775876210422
1445;2;3;3;0;-1;-0.810081081263931
1444;1;5;5;1;0;0.8106518859989311
1443;3;2;2;-2;-3;-2.0280569117588705
1442;0;6;6;3;2;2.0294842934803974
1441;2;3;3;0;-1;-0.812364744079149
1440;1;5;5;1;0;0.8129358447789059
1439;3;2;2;-2;-3;-2.0337675487645406
1438;0;6;6;3;2;2.0351956706856917
1437;2;3;3;0;-1;-0.814649591098684
1436;1;5;5;1;0;0.8152209879934418
1435;3;2;2;-2;-3;-2.0394811474323866
1434;0;6;6;3;2;2.0409100101290782
1433;2;3;3;0;-1;-0.8169356232438858
1432;1;5;5;1;0;0.8175073165641322
1431;3;2;2;-2;-3;-2.045197710066983
1430;0;6;6;3;2;2.046627314115728
1429;2;3;3;0;-1;-0.8192228414370568
1428;1;5;5;1;0;0.819794831413521
1427;3;2;2;-2;-3;-2.050917238975291
1426;0;6;6;3;2;2.0523475849532176
1425;2;3;3;0;-1;-0.8215112466014691
1424;1;5;5;1;0;0.8220835334651131
1423;3;2;2;-2;-3;-2.056639736466675
1422;0;6;6;3;2;2.058070824951482
1421;2;3;3;0;-1;-0.8238008396613399
1420;1;5;5;1;0;0.8243734236433724
1419;3;2;2;-2;-3;-2.062365204852888
1418;0;6;6;3;2;2.0637970364228977
1417;2;3;3;0;-1;-0.8260916215418543
1416;1;5;5;1;0;0.8266645028737205
1415;3;2;2;-2;-3;-2.0680936464480943
1414;0;6;6;3;2;2.06952622168221
1413;2;3;3;0;-1;-0.828383593169157
1412;1;5;5;1;0;0.8289567720825417
1411;3;2;2;-2;-3;-2.0738250635688367
1410;0;6;6;3;2;2.0752583830465987
1409;2;3;3;0;-1;-0.8306767554703516
1408;1;5;5;1;0;0.8312502321971849
1407;3;2;2;-2;-3;-2.07955945853411
1406;0;6;6;3;2;2.0809935228356196
1405;2;3;3;0;-1;-0.8329711093735099
1404;1;5;5;1;0;0.8335448841459545
1403;3;2;2;-2;-3;-2.085296833665275
1402;0;6;6;3;2;2.0867316433712553
1401;2;3;3;0;-1;-0.8352666558076649
1400;1;5;5;1;0;0.835840728858134
1399;3;2;2;-2;-3;-2.09103719128613
1398;0;6;6;3;2;2.0924727469779114
1397;2;3;3;0;-1;-0.8375633957028157
1396;1;5;5;1;0;0.8381377672639605
1395;3;2;2;-2;-3;-2.0967805337228853
1394;0;6;6;3;2;2.098216835982388
1393;2;3;3;0;-1;-0.8398613299899313
1392;1;5;5;1;0;0.8404360002946447
1391;3;2;2;-2;-3;-2.1025268633041705
1390;0;6;6;3;2;2.103963912713944
1389;2;3;3;0;-1;-0.8421604596009491
